company_id,industry
5310955,Information Technology
77029268,Information Technology
154649,Business and Management
709813,Information Technology
594302,Business and Management
1087408,Human Resource
11230973,Business and Management
5300,Information Technology
368900,Human Resource
15110,Information Technology
2538921,Information Technology
7355,Human Resource
11293991,Information Technology
75584764,Information Technology
11554520,Human Resource
2365947,Human Resource
12651721,Human Resource
3715022,Information Technology
733272,Human Resource
8337578,Healthcare
1869,Information Technology
89720211,Information Technology
34177,Human Resource
2552597,Human Resource
22288912,Human Resource
299305,Human Resource
15217408,Information Technology
6369,Information Technology
72139474,Banking and Finance
83348402,Banking and Finance
925902,Education
333785,Human Resource
81631696,Information Technology
1898749,Business and Management
2632918,Information Technology
35521303,Human Resource
3700354,Information Technology
2300,Business and Management
166996,Information Technology
8945,Healthcare
42461190,Banking and Finance
770532,Banking and Finance
7934671,Human Resource
213746,Human Resource
24214,Human Resource
1552040,Business and Management
8993296,Healthcare
35647,Information Technology
89703006,Information Technology
6411544,Human Resource
68876681,Banking and Finance
14814,Human Resource
11400117,Human Resource
766308,Human Resource
1612748,Information Technology
6278073,Healthcare
6396497,Human Resource
14023910,Banking and Finance
104873,Engineering and Manufacturing
478025,Engineering and Manufacturing
3480059,Information Technology
10329666,Business and Management
61453,Human Resource
75056027,Human Resource
277805,Business and Management
61623,Human Resource
3815031,Information Technology
1481,Information Technology
106083,Human Resource
440288,Human Resource
79627344,Information Technology
3308149,Information Technology
71346710,Banking and Finance
28613443,Healthcare
2953670,Information Technology
37781,Education
15217745,Healthcare
742016,Healthcare
13332020,Banking and Finance
10153008,Engineering and Manufacturing
67156509,Human Resource
3076,Information Technology
2966330,Business and Management
89265075,Human Resource
598372,Human Resource
15167200,Information Technology
1302410,Human Resource
2471868,Human Resource
10678820,Engineering and Manufacturing
4840301,Information Technology
30145,Education
137284,Business and Management
12178307,Business and Management
440542,Human Resource
27930,Banking and Finance
35259,Human Resource
16462,Healthcare
11835990,Information Technology
93869586,Information Technology
1850810,Information Technology
6455591,Information Technology
64988452,Information Technology
87089640,Business and Management
2012680,Business and Management
267430,Information Technology
805305,Healthcare
2327,Human Resource
344299,Information Technology
89541986,Human Resource
1388212,Human Resource
121248,Banking and Finance
93242444,Business and Management
28186909,Engineering and Manufacturing
3642491,Business and Management
931863,Human Resource
79017472,Human Resource
60851,Education
3006946,Information Technology
10236817,Banking and Finance
16206250,Business and Management
3738912,Business and Management
437225,Business and Management
61716,Engineering and Manufacturing
3866043,Human Resource
26234183,Human Resource
37268793,Human Resource
76323674,Human Resource
76219339,Banking and Finance
9104115,Information Technology
16246341,Human Resource
71049830,Information Technology
6028702,Human Resource
74351350,Business and Management
44431,Business and Management
35666700,Healthcare
68796640,Information Technology
30950491,Information Technology
23858,Engineering and Manufacturing
2343541,Engineering and Manufacturing
3590771,Business and Management
634422,Healthcare
101459,Human Resource
51623430,Human Resource
5328,Business and Management
5034592,Healthcare
4670,Business and Management
337476,Information Technology
3653845,Information Technology
9177279,Healthcare
10046521,Human Resource
5384095,Business and Management
71708680,Information Technology
5215734,Business and Management
80099988,Human Resource
16266367,Engineering and Manufacturing
28660903,Business and Management
39189,Human Resource
83008343,Human Resource
10154666,Healthcare
3528,Education
27214085,Human Resource
9511,Engineering and Manufacturing
3695,Banking and Finance
13341041,Information Technology
2087756,Information Technology
3439,Business and Management
9505,Information Technology
2934,Banking and Finance
77762369,Human Resource
1415,Information Technology
12984051,Healthcare
41754,Human Resource
16272,Information Technology
3270028,Human Resource
1059609,Information Technology
2073050,Engineering and Manufacturing
7962426,Information Technology
6631661,Human Resource
28899,Human Resource
105066,Human Resource
1152888,Engineering and Manufacturing
10439738,Engineering and Manufacturing
203053,Engineering and Manufacturing
11522,Healthcare
11467712,Information Technology
2831596,Healthcare
157353,Business and Management
11682694,Healthcare
2650,Education
6675725,Human Resource
97554,Healthcare
18785975,Business and Management
21984,Banking and Finance
80267840,Banking and Finance
36676,Human Resource
33311370,Business and Management
78300615,Information Technology
20915,Business and Management
74571418,Business and Management
947715,Information Technology
4667,Business and Management
5396873,Information Technology
219009,Human Resource
16163818,Engineering and Manufacturing
1486572,Information Technology
76324959,Human Resource
166578,Education
70414137,Engineering and Manufacturing
18701459,Human Resource
102989,Information Technology
13260716,Information Technology
70568578,Information Technology
28989621,Human Resource
570415,Healthcare
9479776,Healthcare
52047,Information Technology
2227,Healthcare
1886806,Information Technology
204589,Information Technology
5352880,Banking and Finance
87217500,Information Technology
166587,Healthcare
64661046,Healthcare
55174840,Human Resource
5025162,Human Resource
2467,Banking and Finance
10096293,Information Technology
2804770,Information Technology
18115651,Business and Management
154713,Banking and Finance
6618000,Information Technology
2665404,Business and Management
2543692,Information Technology
36749,Business and Management
716845,Human Resource
4836197,Information Technology
68617019,Information Technology
19385,Healthcare
35716623,Human Resource
908113,Healthcare
157340,Education
1852,Banking and Finance
631652,Business and Management
18779256,Education
29399,Banking and Finance
9499963,Banking and Finance
2492528,Information Technology
11419009,Human Resource
45072,Information Technology
77111,Information Technology
1646,Education
389597,Business and Management
143917,Human Resource
606700,Human Resource
9334721,Healthcare
11169077,Human Resource
18434167,Healthcare
80915023,Healthcare
595749,Information Technology
9499,Business and Management
2107,Engineering and Manufacturing
163828,Banking and Finance
35674569,Healthcare
68529,Information Technology
1645,Education
22340991,Banking and Finance
134924,Business and Management
484735,Healthcare
2473798,Information Technology
856720,Business and Management
3041246,Banking and Finance
466204,Banking and Finance
3140,Banking and Finance
1243700,Healthcare
63730,Information Technology
91899,Banking and Finance
5023955,Human Resource
16402,Human Resource
1478028,Education
760983,Healthcare
2562534,Human Resource
3028,Education
19022,Information Technology
39220,Human Resource
31561375,Human Resource
82572803,Banking and Finance
7952957,Healthcare
72154,Information Technology
15145310,Information Technology
11022681,Healthcare
32831,Engineering and Manufacturing
35664005,Human Resource
37538409,Information Technology
38400,Human Resource
26259795,Information Technology
13011,Information Technology
5040587,Banking and Finance
1151910,Healthcare
3215834,Information Technology
6154,Healthcare
2424317,Banking and Finance
6738,Healthcare
2034303,Human Resource
27119385,Human Resource
4951,Information Technology
26315,Business and Management
66525,Engineering and Manufacturing
5410,Business and Management
20145902,Business and Management
46648,Human Resource
27136659,Human Resource
43432,Information Technology
10093812,Healthcare
27055364,Banking and Finance
52136858,Information Technology
932766,Healthcare
